area,setting,survey,gear_type,station,Net ID,net_length_m,net_depth_m,mesh_size_mm,valid_set,year,date_and_time_set,date_and_time_checked,total_soaktime_h,lktr_caught,lktr_wt_g,lktr_wt_kg,lktr_npue_num_per100m2_per24h,lktr_bpue_g_per100m2_per24h,lktr_npue_num_perm2_per24h,lktr_bpue_g_perm2_per24h,lktr_bpue_kg_perm2_per24h,notes_cl
IE,bot,FIGS,benthic,21,,10.9728,1.8288,38,Y,2011,7/24/2011 10:52,7/25/2011 9:00,22.13,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,21.9456,1.8288,51,Y,2011,7/24/2011 10:52,7/25/2011 9:00,22.13,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,21.9456,1.8288,64,Y,2011,7/24/2011 10:52,7/25/2011 9:00,22.13,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,21.9456,1.8288,89,Y,2011,7/24/2011 10:52,7/25/2011 9:00,22.13,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,21.9456,1.8288,114,Y,2011,7/24/2011 10:52,7/25/2011 9:00,22.13,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,21.9456,1.8288,140,Y,2011,7/24/2011 10:52,7/25/2011 9:00,22.13,,,0,0,0,0,0,0,
IE,bot,FIH,coney,21,,182.88,6.858,133,Y,2011,7/24/2011 10:52,7/25/2011 9:00,22.13,2,5340,5.34,0.172914224,461.6809769,0.001729142,4.616809769,0.00461681,
IW,bot,FIGS,benthic,10,,10.9728,1.8288,13,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,10.9728,1.8288,19,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,10.9728,1.8288,25,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,10.9728,1.8288,32,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,10.9728,1.8288,38,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,21.9456,1.8288,51,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,21.9456,1.8288,64,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,21.9456,1.8288,89,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,21.9456,1.8288,114,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,21.9456,1.8288,140,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,bot,FIH,coney,10,,182.88,6.858,133,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,3,10120,10.12,0.25326848,854.3590072,0.002532685,8.543590072,0.00854359,
IW,p5,FIGS,pelagic,10,,10.9728,3.6576,13,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,10,,10.9728,3.6576,19,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,10,,10.9728,3.6576,25,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,10,,10.9728,3.6576,32,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,10,,10.9728,3.6576,38,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,10,,21.9456,3.6576,51,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,10,,21.9456,3.6576,64,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,10,,21.9456,3.6576,89,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,10,,21.9456,3.6576,114,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,10,,21.9456,3.6576,140,Y,2011,7/25/2011 10:30,7/26/2011 9:10,22.67,,,0,0,0,0,0,0,
IW,bot,FIH,coney,16,,182.88,6.858,133,Y,2011,7/25/2011 10:54,7/26/2011 8:28,21.57,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,16,,10.9728,3.6576,13,Y,2011,7/25/2011 10:54,7/26/2011 8:28,21.57,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,16,,10.9728,3.6576,19,Y,2011,7/25/2011 10:54,7/26/2011 8:28,21.57,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,16,,10.9728,3.6576,25,Y,2011,7/25/2011 10:54,7/26/2011 8:28,21.57,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,16,,10.9728,3.6576,32,Y,2011,7/25/2011 10:54,7/26/2011 8:28,21.57,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,16,,10.9728,3.6576,38,Y,2011,7/25/2011 10:54,7/26/2011 8:28,21.57,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,16,,21.9456,3.6576,51,Y,2011,7/25/2011 10:54,7/26/2011 8:28,21.57,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,16,,21.9456,3.6576,64,Y,2011,7/25/2011 10:54,7/26/2011 8:28,21.57,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,16,,21.9456,3.6576,89,Y,2011,7/25/2011 10:54,7/26/2011 8:28,21.57,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,16,,21.9456,3.6576,114,Y,2011,7/25/2011 10:54,7/26/2011 8:28,21.57,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,16,,21.9456,3.6576,140,Y,2011,7/25/2011 10:54,7/26/2011 8:28,21.57,,,0,0,0,0,0,0,
IE,bot,FIH,coney,39,,182.88,6.858,133,Y,2011,7/27/2011 8:42,7/28/2011 9:14,24.53,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,39,,10.9728,3.6576,13,Y,2011,7/27/2011 8:42,7/28/2011 9:14,24.53,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,39,,10.9728,3.6576,19,Y,2011,7/27/2011 8:42,7/28/2011 9:14,24.53,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,39,,10.9728,3.6576,25,Y,2011,7/27/2011 8:42,7/28/2011 9:14,24.53,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,39,,10.9728,3.6576,32,Y,2011,7/27/2011 8:42,7/28/2011 9:14,24.53,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,39,,10.9728,3.6576,38,Y,2011,7/27/2011 8:42,7/28/2011 9:14,24.53,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,39,,21.9456,3.6576,51,Y,2011,7/27/2011 8:42,7/28/2011 9:14,24.53,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,39,,21.9456,3.6576,64,Y,2011,7/27/2011 8:42,7/28/2011 9:14,24.53,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,39,,21.9456,3.6576,89,Y,2011,7/27/2011 8:42,7/28/2011 9:14,24.53,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,39,,21.9456,3.6576,114,Y,2011,7/27/2011 8:42,7/28/2011 9:14,24.53,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,39,,21.9456,3.6576,140,Y,2011,7/27/2011 8:42,7/28/2011 9:14,24.53,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,10.9728,1.8288,13,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,10.9728,1.8288,19,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,10.9728,1.8288,25,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,10.9728,1.8288,32,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,10.9728,1.8288,38,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,21.9456,1.8288,51,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,21.9456,1.8288,64,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,21.9456,1.8288,89,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,21.9456,1.8288,114,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,21.9456,1.8288,140,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,bot,FIH,coney,21,,182.88,6.858,133,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,2,5340,5.34,0.150281472,401.2515297,0.001502815,4.012515297,0.004012515,
IE,p5,FIGS,pelagic,21,,10.9728,3.6576,13,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,21,,10.9728,3.6576,19,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,21,,10.9728,3.6576,25,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,21,,10.9728,3.6576,32,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,21,,10.9728,3.6576,38,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,21,,21.9456,3.6576,51,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,21,,21.9456,3.6576,64,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,21,,21.9456,3.6576,89,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,21,,21.9456,3.6576,114,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,21,,21.9456,3.6576,140,Y,2011,7/27/2011 8:58,7/28/2011 10:26,25.47,,,0,0,0,0,0,0,
IE,bot,FIH,coney,37,,182.88,6.858,133,Y,2011,8/2/2011 14:00,8/3/2011 12:00,22,1,5720,5.72,0.086981094,497.5318593,0.000869811,4.975318593,0.004975319,
IE,p5,FIGS,pelagic,37,,10.9728,3.6576,13,Y,2011,8/2/2011 14:00,8/3/2011 12:00,22,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,37,,10.9728,3.6576,19,Y,2011,8/2/2011 14:00,8/3/2011 12:00,22,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,37,,10.9728,3.6576,25,Y,2011,8/2/2011 14:00,8/3/2011 12:00,22,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,37,,10.9728,3.6576,32,Y,2011,8/2/2011 14:00,8/3/2011 12:00,22,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,37,,10.9728,3.6576,38,Y,2011,8/2/2011 14:00,8/3/2011 12:00,22,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,37,,21.9456,3.6576,51,Y,2011,8/2/2011 14:00,8/3/2011 12:00,22,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,37,,21.9456,3.6576,64,Y,2011,8/2/2011 14:00,8/3/2011 12:00,22,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,37,,21.9456,3.6576,89,Y,2011,8/2/2011 14:00,8/3/2011 12:00,22,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,37,,21.9456,3.6576,114,Y,2011,8/2/2011 14:00,8/3/2011 12:00,22,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,37,,21.9456,3.6576,140,Y,2011,8/2/2011 14:00,8/3/2011 12:00,22,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,10.9728,1.8288,13,Y,2011,8/2/2011 19:11,8/3/2011 21:45,26.57,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,10.9728,1.8288,19,Y,2011,8/2/2011 19:11,8/3/2011 21:45,26.57,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,10.9728,1.8288,25,Y,2011,8/2/2011 19:11,8/3/2011 21:45,26.57,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,10.9728,1.8288,32,Y,2011,8/2/2011 19:11,8/3/2011 21:45,26.57,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,10.9728,1.8288,38,Y,2011,8/2/2011 19:11,8/3/2011 21:45,26.57,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,51,Y,2011,8/2/2011 19:11,8/3/2011 21:45,26.57,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,64,Y,2011,8/2/2011 19:11,8/3/2011 21:45,26.57,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,89,Y,2011,8/2/2011 19:11,8/3/2011 21:45,26.57,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,114,Y,2011,8/2/2011 19:11,8/3/2011 21:45,26.57,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,140,Y,2011,8/2/2011 19:11,8/3/2011 21:45,26.57,,,0,0,0,0,0,0,
IW,bot,FIH,coney,11,,182.88,6.858,133,Y,2011,8/2/2011 19:11,8/3/2011 21:45,26.57,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,10.9728,1.8288,13,Y,2011,8/3/2011 11:30,8/4/2011 9:15,21.75,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,10.9728,1.8288,19,Y,2011,8/3/2011 11:30,8/4/2011 9:15,21.75,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,10.9728,1.8288,25,Y,2011,8/3/2011 11:30,8/4/2011 9:15,21.75,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,10.9728,1.8288,32,Y,2011,8/3/2011 11:30,8/4/2011 9:15,21.75,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,10.9728,1.8288,38,Y,2011,8/3/2011 11:30,8/4/2011 9:15,21.75,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,21.9456,1.8288,51,Y,2011,8/3/2011 11:30,8/4/2011 9:15,21.75,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,21.9456,1.8288,64,Y,2011,8/3/2011 11:30,8/4/2011 9:15,21.75,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,21.9456,1.8288,89,Y,2011,8/3/2011 11:30,8/4/2011 9:15,21.75,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,21.9456,1.8288,114,Y,2011,8/3/2011 11:30,8/4/2011 9:15,21.75,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,21.9456,1.8288,140,Y,2011,8/3/2011 11:30,8/4/2011 9:15,21.75,,,0,0,0,0,0,0,
IW,bot,FIH,coney,15,,182.88,6.858,133,Y,2011,8/3/2011 12:20,8/4/2011 9:15,20.92,1,3000,3,0.091486091,274.4582736,0.000914861,2.744582736,0.002744583,
IE,bot,FIGS,benthic,19,,10.9728,1.8288,13,Y,2011,8/4/2011 11:00,8/5/2011 11:30,24.5,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,19,,10.9728,1.8288,19,Y,2011,8/4/2011 11:00,8/5/2011 11:30,24.5,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,19,,10.9728,1.8288,25,Y,2011,8/4/2011 11:00,8/5/2011 11:30,24.5,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,19,,10.9728,1.8288,32,Y,2011,8/4/2011 11:00,8/5/2011 11:30,24.5,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,19,,10.9728,1.8288,38,Y,2011,8/4/2011 11:00,8/5/2011 11:30,24.5,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,19,,21.9456,1.8288,51,Y,2011,8/4/2011 11:00,8/5/2011 11:30,24.5,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,19,,21.9456,1.8288,64,Y,2011,8/4/2011 11:00,8/5/2011 11:30,24.5,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,19,,21.9456,1.8288,89,Y,2011,8/4/2011 11:00,8/5/2011 11:30,24.5,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,19,,21.9456,1.8288,114,Y,2011,8/4/2011 11:00,8/5/2011 11:30,24.5,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,19,,21.9456,1.8288,140,Y,2011,8/4/2011 11:00,8/5/2011 11:30,24.5,,,0,0,0,0,0,0,
IE,bot,FIH,coney,19,,182.88,6.858,133,Y,2011,8/4/2011 11:00,8/5/2011 11:30,24.5,1,2940,2.94,0.078105472,229.6300889,0.000781055,2.296300889,0.002296301,
IE,bot,FIH,coney,26,,182.88,6.858,133,Y,2011,8/4/2011 11:45,8/5/2011 10:25,22.67,1,5980,5.98,0.084422827,504.8485042,0.000844228,5.048485042,0.005048485,
IE,p5,FIGS,pelagic,26,,10.9728,3.6576,13,Y,2011,8/4/2011 11:45,8/5/2011 10:25,22.67,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,10.9728,3.6576,19,Y,2011,8/4/2011 11:45,8/5/2011 10:25,22.67,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,10.9728,3.6576,25,Y,2011,8/4/2011 11:45,8/5/2011 10:25,22.67,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,10.9728,3.6576,32,Y,2011,8/4/2011 11:45,8/5/2011 10:25,22.67,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,10.9728,3.6576,38,Y,2011,8/4/2011 11:45,8/5/2011 10:25,22.67,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,21.9456,3.6576,51,Y,2011,8/4/2011 11:45,8/5/2011 10:25,22.67,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,21.9456,3.6576,64,Y,2011,8/4/2011 11:45,8/5/2011 10:25,22.67,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,21.9456,3.6576,89,Y,2011,8/4/2011 11:45,8/5/2011 10:25,22.67,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,21.9456,3.6576,114,Y,2011,8/4/2011 11:45,8/5/2011 10:25,22.67,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,21.9456,3.6576,140,Y,2011,8/4/2011 11:45,8/5/2011 10:25,22.67,,,0,0,0,0,0,0,
IE,bot,FIH,coney,27,,182.88,6.858,133,Y,2011,8/8/2011 9:50,8/9/2011 9:00,23.17,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,27,,10.9728,3.6576,13,Y,2011,8/8/2011 9:50,8/9/2011 9:00,23.17,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,27,,10.9728,3.6576,19,Y,2011,8/8/2011 9:50,8/9/2011 9:00,23.17,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,27,,10.9728,3.6576,25,Y,2011,8/8/2011 9:50,8/9/2011 9:00,23.17,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,27,,10.9728,3.6576,32,Y,2011,8/8/2011 9:50,8/9/2011 9:00,23.17,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,27,,10.9728,3.6576,38,Y,2011,8/8/2011 9:50,8/9/2011 9:00,23.17,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,27,,21.9456,3.6576,51,Y,2011,8/8/2011 9:50,8/9/2011 9:00,23.17,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,27,,21.9456,3.6576,64,Y,2011,8/8/2011 9:50,8/9/2011 9:00,23.17,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,27,,21.9456,3.6576,89,Y,2011,8/8/2011 9:50,8/9/2011 9:00,23.17,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,27,,21.9456,3.6576,114,Y,2011,8/8/2011 9:50,8/9/2011 9:00,23.17,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,27,,21.9456,3.6576,140,Y,2011,8/8/2011 9:50,8/9/2011 9:00,23.17,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,10.9728,1.8288,13,Y,2011,8/8/2011 10:05,8/9/2011 8:30,22.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,10.9728,1.8288,19,Y,2011,8/8/2011 10:05,8/9/2011 8:30,22.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,10.9728,1.8288,25,Y,2011,8/8/2011 10:05,8/9/2011 8:30,22.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,10.9728,1.8288,32,Y,2011,8/8/2011 10:05,8/9/2011 8:30,22.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,10.9728,1.8288,38,Y,2011,8/8/2011 10:05,8/9/2011 8:30,22.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,21.9456,1.8288,51,Y,2011,8/8/2011 10:05,8/9/2011 8:30,22.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,21.9456,1.8288,64,Y,2011,8/8/2011 10:05,8/9/2011 8:30,22.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,21.9456,1.8288,89,Y,2011,8/8/2011 10:05,8/9/2011 8:30,22.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,21.9456,1.8288,114,Y,2011,8/8/2011 10:05,8/9/2011 8:30,22.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,10,,21.9456,1.8288,140,Y,2011,8/8/2011 10:05,8/9/2011 8:30,22.42,,,0,0,0,0,0,0,
IW,bot,FIH,coney,10,,182.88,6.858,133,Y,2011,8/8/2011 10:05,8/9/2011 8:30,22.42,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,10.9728,1.8288,13,Y,2011,8/9/2011 0:00,8/10/2011 0:00,24,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,10.9728,1.8288,19,Y,2011,8/9/2011 0:00,8/10/2011 0:00,24,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,10.9728,1.8288,25,Y,2011,8/9/2011 0:00,8/10/2011 0:00,24,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,10.9728,1.8288,32,Y,2011,8/9/2011 0:00,8/10/2011 0:00,24,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,10.9728,1.8288,38,Y,2011,8/9/2011 0:00,8/10/2011 0:00,24,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,21.9456,1.8288,51,Y,2011,8/9/2011 0:00,8/10/2011 0:00,24,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,21.9456,1.8288,64,Y,2011,8/9/2011 0:00,8/10/2011 0:00,24,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,21.9456,1.8288,89,Y,2011,8/9/2011 0:00,8/10/2011 0:00,24,1,3930,3.93,2.49164593,9792.168504,0.024916459,97.92168504,0.097921685,
IE,bot,FIGS,benthic,21,,21.9456,1.8288,114,Y,2011,8/9/2011 0:00,8/10/2011 0:00,24,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,21,,21.9456,1.8288,140,Y,2011,8/9/2011 0:00,8/10/2011 0:00,24,,,0,0,0,0,0,0,
IE,bot,FIH,coney,20,,182.88,6.858,133,Y,2011,8/9/2011 6:00,8/10/2011 6:24,24.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,10.9728,3.6576,13,Y,2011,8/9/2011 6:00,8/10/2011 6:24,24.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,10.9728,3.6576,19,Y,2011,8/9/2011 6:00,8/10/2011 6:24,24.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,10.9728,3.6576,25,Y,2011,8/9/2011 6:00,8/10/2011 6:24,24.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,10.9728,3.6576,32,Y,2011,8/9/2011 6:00,8/10/2011 6:24,24.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,10.9728,3.6576,38,Y,2011,8/9/2011 6:00,8/10/2011 6:24,24.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,21.9456,3.6576,51,Y,2011,8/9/2011 6:00,8/10/2011 6:24,24.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,21.9456,3.6576,64,Y,2011,8/9/2011 6:00,8/10/2011 6:24,24.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,21.9456,3.6576,89,Y,2011,8/9/2011 6:00,8/10/2011 6:24,24.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,21.9456,3.6576,114,Y,2011,8/9/2011 6:00,8/10/2011 6:24,24.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,21.9456,3.6576,140,Y,2011,8/9/2011 6:00,8/10/2011 6:24,24.4,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,16,,10.9728,1.8288,13,Y,2011,8/9/2011 12:15,8/10/2011 14:35,26.33,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,16,,10.9728,1.8288,19,Y,2011,8/9/2011 12:15,8/10/2011 14:35,26.33,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,16,,10.9728,1.8288,25,Y,2011,8/9/2011 12:15,8/10/2011 14:35,26.33,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,16,,10.9728,1.8288,32,Y,2011,8/9/2011 12:15,8/10/2011 14:35,26.33,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,16,,10.9728,1.8288,38,Y,2011,8/9/2011 12:15,8/10/2011 14:35,26.33,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,16,,21.9456,1.8288,51,Y,2011,8/9/2011 12:15,8/10/2011 14:35,26.33,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,16,,21.9456,1.8288,64,Y,2011,8/9/2011 12:15,8/10/2011 14:35,26.33,,,0,0,0,0,0,0,
